[
		'y' : 10800,
		'z' : 'Error 25feacd'
	},
	{
		'a' : 150,
		'b' : '雪莉柯特',
		'c' : 4,
		'd' : 4,
		'e' : 12,
		'f' : 115,
		'g' : '攻击回合数越多&#10;攻击力提升越大',
		'h' : 17,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '夢之式',
		'o' : 2840,
		'p' : 3610,
		'q' : 5450,
		'r' : 7000,
		's' : 40,
		't' : 9700,
		'u' : 10300,
		'v' : 70,
		'w' : 44,
		'x' : 80,
		'y' : 10800,
		'z' : 'Error 56ea9da'
	},
	{
		'a' : 151,
		'b' : '佩格帕乌拉',
		'c' : 3,
		'd' : 4,
		'e' : 10,
		'f' : 204,
		'g' : 'HP在50%以下时&#10;回复卡牌HP的50%',
		'h' : 50,
		'i' : 50,
		'j' : '很高（75-89）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'SOE',
		'o' : 2440,
		'p' : 1560,
		'q' : 4990,
		'r' : 2700,
		's' : 35,
		't' : 8500,
		'u' : 5400,
		'v' : 60,
		'w' : 39,
		'x' : 70,
		'y' : 10800,
		'z' : 'Error 21de45ff'
	},
	{
		'a' : 152,
		'b' : '格拉盖丝安努恩',
		'c' : 6,
		'd' : 4,
		'e' : 15,
		'f' : 104,
		'g' : 'HP在50%以下时&#10;攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '极高（90-100）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'VOFAN',
		'o' : 4410,
		'p' : 4760,
		'q' : 8080,
		'r' : 8780,
		's' : 40,
		't' : 23100,
		'u' : 20300,
		'v' : 100,
		'w' : 44,
		'x' : 110,
		'y' : 10800,
		'z' : 'Error 17ff9ea'
	},
	{
		'a' : 153,
		'b' : '古亚加',
		'c' : 5,
		'd' : 4,
		'e' : 23,
		'f' : 121,
		'g' : '对手是「妖精」的时候&#10;攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '小惡魔',
		'o' : 50,
		'p' : 6580,
		'q' : 4200,
		'r' : 11100,
		's' : 40,
		't' : 9700,
		'u' : 15400,
		'v' : 90,
		'w' : 44,
		'x' : 100,
		'y' : 10800,
		'z' : 'Error cd43afeb'
	},
	{
		'a' : 154,
		'b' : '普卡',
		'c' : 5,
		'd' : 4,
		'e' : 9,
		'f' : 202,
		'g' : '回复卡牌HP的50%',
		'h' : 50,
		'i' : 50,
		'j' : '普通（45-59）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'ＮＩＬ',
		'o' : 2560,
		'p' : 1700,
		'q' : 4700,
		'r' : 3670,
		's' : 40,
		't' : 10200,
		'u' : 7100,
		'v' : 90,
		'w' : 46,
		'x' : 100,
		'y' : 11000,
		'z' : 'Error feac1b1'
	},
	{
		'a' : 155,
		'b' : '匹克西',
		'c' : 4,
		'd' : 4,
		'e' : 17,
		'f' : 242,
		'g' : 'HP在50%以下时&#10;回复卡牌HP的200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Shimeko',
		'o' : 5830,
		'p' : 1820,
		'q' : 11290,
		'r' : 3270,
		's' : 35,
		't' : 13800,
		'u' : 5200,
		'v' : 70,
		'w' : 40,
		'x' : 80,
		'y' : 10900,
		'z' : 'Error eda29bf'
	},
	{
		'a' : 156,
		'b' : '姆莉安',
		'c' : 5,
		'd' : 4,
		'e' : 18,
		'f' : 1012,
		'g' : 'SUPER越少&#10;攻击力提升(大)',
		'h' : 7,
		'i' : 150,
		'j' : '较低（35-44）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Tinkle',
		'o' : 5320,
		'p' : 4200,
		'q' : 8580,
		'r' : 10080,
		's' : 45,
		't' : 12300,
		'u' : 12900,
		'v' : 90,
		'w' : 49,
		'x' : 100,
		'y' : 10800,
		'z' : 'Error 71fbaa9'
	},
	{
		'a' : 157,
		'b' : '塔尔威斯提格',
		'c' : 5,
		'd' : 4,
		'e' : 15,
		'f' : 142,
		'g' : '第一轮攻击时&#10;攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'ＮＩＬ',
		'o' : 2600,
		'p' : 4000,
		'q' : 5010,
		'r' : 7560,
		's' : 50,
		't' : 13250,
		'u' : 14950,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 11000,
		'z' : 'Error 77dfeba'
	},
	{
		'a' : 158,
		'b' : '绿之骑士',
		'c' : 4,
		'd' : 4,
		'e' : 11,
		'f' : 0,
		'g' : 'NULL',
		'h' : 0,
		'i' : 0,
		'j' : '极低（1-14）',
		'k' : 0,
		'l' : '成长：中',
		'm' : 2,
		'n' : '逢倉千尋',
		'o' : 4640,
		'p' : 1030,
		'q' : 7520,
		'r' : 3910,
		's' : 30,
		't' : 11800,
		'u' : 7200,
		'v' : 70,
		'w' : 35,
		'x' : 80,
		'y' : 10900,
		'z' : '无'
	},
	{
		'a' : 159,
		'b' : '异界的女王',
		'c' : 5,
		'd' : 4,
		'e' : 14,
		'f' : 0,
		'g' : 'NULL',
		'h' : 0,
		'i' : 0,
		'j' : '极低（1-14）',
		'k' : 0,
		'l' : '成长：中',
		'm' : 2,
		'n' : '魔界之住民',
		'o' : 4320,
		'p' : 4650,
		'q' : 6740,
		'r' : 7400,
		's' : 30,
		't' : 16500,
		'u' : 14900,
		'v' : 90,
		'w' : 34,
		'x' : 100,
		'y' : 10800,
		'z' : '无'
	},
	{
		'a' : 160,
		'b' : '选拔骑士',
		'c' : 3,
		'd' : 3,
		'e' : 8,
		'f' : 0,
		'g' : 'NULL',
		'h' : 0,
		'i' : 0,
		'j' : '极低（1-14）',
		'k' : 0,
		'l' : '成长：中',
		'm' : 1,
		'n' : '榎波克己',
		'o' : 1680,
		'p' : 2450,
		'q' : 2700,
		'r' : 4240,
		's' : 30,
		't' : 6200,
		'u' : 6900,
		'v' : 60,
		'w' : 34,
		'x' : 70,
		'y' : 10800,
		'z' : '无'
	},
	{
		'a' : 175,
		'b' : '第二型橄榄石',
		'c' : 5,
		'd' : 1,
		'e' : 15,
		'f' : 106,
		'g' : 'HP在10%以下时&#10;攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '极高（90-100）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '柴乃棹人',
		'o' : 4050,
		'p' : 4380,
		'q' : 7140,
		'r' : 7800,
		's' : 30,
		't' : 16900,
		'u' : 15300,
		'v' : 90,
		'w' : 35,
		'x' : 100,
		'y' : 10900,
		'z' : '希生疑＝判死命夺'
	},
	{
		'a' : 176,
		'b' : '支援型甜心',
		'c' : 4,
		'd' : 3,
		'e' : 9,
		'f' : 215,
		'g' : '回复卡牌HP的50%',
		'h' : 50,
		'i' : 50,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'himesuz',
		'o' : 2660,
		'p' : 2080,
		'q' : 5310,
		'r' : 4150,
		's' : 40,
		't' : 9700,
		'u' : 7500,
		'v' : 70,
		'w' : 46,
		'x' : 80,
		'y' : 11000,
		'z' : '术援／贵饴一差'
	},
	{
		'a' : 177,
		'b' : '支援型芙瓦妮塔',
		'c' : 4,
		'd' : 3,
		'e' : 13,
		'f' : 119,
		'g' : 'SUPER越少&#10;攻击力提升越大',
		'h' : 7,
		'i' : 80,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '三杜忍(Nitroplus)',
		'o' : 3180,
		'p' : 2490,
		'q' : 7390,
		'r' : 4190,
		's' : 40,
		't' : 11700,
		'u' : 7500,
		'v' : 70,
		'w' : 45,
		'x' : 80,
		'y' : 10900,
		'z' : '术援／添寝玩爱'
	},
	{
		'a' : 178,
		'b' : '支援型提妮亚',
		'c' : 4,
		'd' : 2,
		'e' : 13,
		'f' : 132,
		'g' : '攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '津路參汰(Nitroplus)',
		'o' : 3060,
		'p' : 3320,
		'q' : 6100,
		'r' : 6620,
		's' : 40,
		't' : 10300,
		'u' : 9800,
		'v' : 70,
		'w' : 46,
		'x' : 80,
		'y' : 11000,
		'z' : '投爆弹＝催泪催眠'
	},
	{
		'a' : 179,
		'b' : '支援型潘茜',
		'c' : 3,
		'd' : 3,
		'e' : 11,
		'f' : 216,
		'g' : '回复卡牌HP的200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'Bachi子',
		'o' : 2700,
		'p' : 2310,
		'q' : 5880,
		'r' : 3180,
		's' : 32,
		't' : 9300,
		'u' : 5800,
		'v' : 60,
		'w' : 38,
		'x' : 70,
		'y' : 11000,
		'z' : '术土／枯树开花'
	},
	{
		'a' : 180,
		'b' : '支援型诗多莲',
		'c' : 5,
		'd' : 1,
		'e' : 14,
		'f' : 2003,
		'g' : '自己HP越低&#10;HP回复越多',
		'h' : 3,
		'i' : 150,
		'j' : '较低（35-44）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Nardack',
		'o' : 5010,
		'p' : 3510,
		'q' : 9710,
		'r' : 5070,
		's' : 40,
		't' : 19400,
		'u' : 12500,
		'v' : 90,
		'w' : 44,
		'x' : 100,
		'y' : 10800,
		'z' : '吹忧矿＝红山吹帝'
	},
	{
		'a' : 181,
		'b' : '第二型丝莉特',
		'c' : 2,
		'd' : 3,
		'e' : 9,
		'f' : 220,
		'g' : '「魔法之派」在4张以上&#10;回复卡牌HP的100%',
		'h' : 100,
		'i' : 100,
		'j' : '很高（75-89）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 2,
		'n' : '大熊貓介(Nitroplus)',
		'o' : 1860,
		'p' : 1010,
		'q' : 3570,
		'r' : 1630,
		's' : 19,
		't' : 6200,
		'u' : 3700,
		'v' : 50,
		'w' : 23,
		'x' : 60,
		'y' : 10800,
		'z' : '术水／出现虹闪'
	},
	{
		'a' : 182,
		'b' : '第二型切利尼',
		'c' : 2,
		'd' : 1,
		'e' : 7,
		'f' : 218,
		'g' : '「剑术之城」在4张以上&#10;回复卡牌HP的100%',
		'h' : 100,
		'i' : 100,
		'j' : '很高（75-89）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Bachi子',
		'o' : 1440,
		'p' : 1250,
		'q' : 2340,
		'r' : 2810,
		's' : 22,
		't' : 5000,
		'u' : 4900,
		'v' : 50,
		'w' : 27,
		'x' : 60,
		'y' : 10900,
		'z' : '梦飞翼＝自作翼落'
	},
	{
		'a' : 188,
		'b' : '第二型丝瓦莉',
		'c' : 3,
		'd' : 1,
		'e' : 10,
		'f' : 1004,
		'g' : '自己HP越低&#10;攻击力提升(大)',
		'h' : 3,
		'i' : 150,
		'j' : '较低（35-44）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'MOTA',
		'o' : 2450,
		'p' : 2250,
		'q' : 4390,
		'r' : 4780,
		's' : 30,
		't' : 7800,
		'u' : 7400,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '走锁镰＝飞火花争'
	},
	{
		'a' : 190,
		'b' : '第二型巴基',
		'c' : 2,
		'd' : 1,
		'e' : 8,
		'f' : 156,
		'g' : '对手是古亚加的时候&#10;攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : '35',
		'o' : 2070,
		'p' : 1600,
		'q' : 3780,
		'r' : 3470,
		's' : 25,
		't' : 6300,
		'u' : 5400,
		'v' : 50,
		'w' : 30,
		'x' : 60,
		'y' : 10900,
		'z' : '撒宝石＝持行小偷'
	},
	{
		'a' : 191,
		'b' : '第二型拉瓦',
		'c' : 3,
		'd' : 1,
		'e' : 10,
		'f' : 157,
		'g' : '对手是古亚加的时候&#10;攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '赤羽',
		'o' : 2640,
		'p' : 2060,
		'q' : 4580,
		'r' : 4590,
		's' : 30,
		't' : 8000,
		'u' : 7200,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '吹毒射＝离砾中减'
	},
	{
		'a' : 197,
		'b' : '支援型罗索菲亚',
		'c' : 5,
		'd' : 2,
		'e' : 16,
		'f' : 208,
		'g' : '攻击回合数越多&#10;HP回复越多',
		'h' : 17,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '千葉鞍',
		'o' : 5200,
		'p' : 3490,
		'q' : 10090,
		'r' : 6670,
		's' : 40,
		't' : 19600,
		'u' : 14000,
		'v' : 90,
		'w' : 45,
		'x' : 100,
		'y' : 10900,
		'z' : '玫瑰吸苦＃８８'
	},
	{
		'a' : 198,
		'b' : '第二型皮凯',
		'c' : 3,
		'd' : 2,
		'e' : 11,
		'f' : 157,
		'g' : '对手是古亚加的时候&#10;攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Bachi子',
		'o' : 2730,
		'p' : 2510,
		'q' : 5270,
		'r' : 4830,
		's' : 30,
		't' : 8600,
		'u' : 7300,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '锐小细刃＃６'
	},
	{
		'a' : 199,
		'b' : '第二型杜提',
		'c' : 4,
		'd' : 2,
		'e' : 14,
		'f' : 133,
		'g' : '攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : 'Nardack',
		'o' : 3750,
		'p' : 2940,
		'q' : 7340,
		'r' : 5720,
		's' : 35,
		't' : 11500,
		'u' : 8900,
		'v' : 70,
		'w' : 40,
		'x' : 80,
		'y' : 10900,
		'z' : '突瞬强眼＃４５'
	},
	{
		'a' : 200,
		'b' : '支援型基安蒂',
		'c' : 3,
		'd' : 2,
		'e' : 11,
		'f' : 1001,
		'g' : '「技巧之场」越多&#10;攻击力提升(大)',
		'h' : 19,
		'i' : 150,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '櫻木桂',
		'o' : 2800,
		'p' : 2180,
		'q' : 5540,
		'r' : 4300,
		's' : 30,
		't' : 8900,
		'u' : 6900,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '热水攻妇＃２'
	},
	{
		'a' : 201,
		'b' : '支援型梅尔特',
		'c' : 4,
		'd' : 2,
		'e' : 14,
		'f' : 201,
		'g' : '回复卡牌HP的100%',
		'h' : 100,
		'i' : 100,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '夢之式',
		'o' : 3750,
		'p' : 2940,
		'q' : 7260,
		'r' : 5640,
		's' : 35,
		't' : 11400,
		'u' : 8800,
		'v' : 70,
		'w' : 41,
		'x' : 80,
		'y' : 11000,
		'z' : '贵段弱成＃５'
	},
	{
		'a' : 205,
		'b' : '支援型艾吉',
		'c' : 3,
		'd' : 3,
		'e' : 10,
		'f' : 157,
		'g' : '对手是古亚加的时候&#10;攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '鐵雄',
		'o' : 2640,
		'p' : 2060,
		'q' : 4450,
		'r' : 4840,
		's' : 30,
		't' : 7800,
		'u' : 7400,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '术暗／暗呼恋相'
	},
	{
		'a' : 206,
		'b' : '第二型弗朗西斯',
		'c' : 3,
		'd' : 3,
		'e' : 11,
		'f' : 216,
		'g' : '回复卡牌HP的200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '櫻木桂',
		'o' : 2640,
		'p' : 2060,
		'q' : 5690,
		'r' : 3360,
		's' : 30,
		't' : 9100,
		'u' : 5900,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '术石／落下岩敌'
	},
	{
		'a' : 207,
		'b' : '支援型尤妮亚',
		'c' : 4,
		'd' : 3,
		'e' : 13,
		'f' : 157,
		'g' : '对手是古亚加的时候&#10;攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '卷',
		'o' : 3920,
		'p' : 3070,
		'q' : 7020,
		'r' : 6450,
		's' : 35,
		't' : 11100,
		'u' : 9600,
		'v' : 70,
		'w' : 41,
		'x' : 80,
		'y' : 11000,
		'z' : '术土／妆描史升'
	},
	{
		'a' : 208,
		'b' : '支援型爱尔兰',
		'c' : 2,
		'd' : 3,
		'e' : 8,
		'f' : 205,
		'g' : 'HP在30%以下时&#10;回复卡牌HP的70%',
		'h' : 70,
		'i' : 70,
		'j' : '很高（75-89）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '35',
		'o' : 2650,
		'p' : 760,
		'q' : 5210,
		'r' : 1440,
		's' : 25,
		't' : 7800,
		'u' : 3400,
		'v' : 50,
		'w' : 31,
		'x' : 60,
		'y' : 11000,
		'z' : '术光／战力增幅'
	},
	{
		'a' : 213,
		'b' : '第二型史提戴鲁',
		'c' : 5,
		'd' : 3,
		'e' : 18,
		'f' : 70010,
		'g' : '攻击力上升125%',
		'h' : 125,
		'i' : 125,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '鉄雄 ',
		'o' : 300,
		'p' : 500,
		'q' : 3100,
		'r' : 5300,
		's' : 50,
		't' : 15850,
		'u' : 18620,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 11000,
		'z' : '术土／发刀喉舁'
	},
	{
		'a' : 215,
		'b' : '支援型乔治',
		'c' : 2,
		'd' : 1,
		'e' : 9,
		'f' : 216,
		'g' : '回复卡牌HP的200%',
		'h' : 200,
		'i' : 200,
		'j' : '极低（1-14）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'MOTA',
		'o' : 2430,
		'p' : 700,
		'q' : 4780,
		'r' : 1320,
		's' : 25,
		't' : 7400,
		'u' : 3300,
		'v' : 50,
		'w' : 31,
		'x' : 60,
		'y' : 11000,
		'z' : '饮呑常＝劝葡萄酒'
	},
	{
		'a' : 216,
		'b' : '支援型艾多尔利亚',
		'c' : 4,
		'd' : 2,
		'e' : 16,
		'f' : 163,
		'g' : '对手是西西莉亚的时候&#10;攻击力上升300%',
		'h' : 300,
		'i' : 300,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : 'Panamaman',
		'o' : 3750,
		'p' : 2940,
		'q' : 5830,
		'r' : 6910,
		's' : 35,
		't' : 10000,
		'u' : 10100,
		'v' : 70,
		'w' : 39,
		'x' : 80,
		'y' : 10800,
		'z' : '械兽枢裂＃６３'
	},
	{
		'a' : 217,
		'b' : '支援型兰克',
		'c' : 3,
		'd' : 2,
		'e' : 13,
		'f' : 164,
		'g' : '对手是西西莉亚的时候&#10;攻击力上升400%',
		'h' : 400,
		'i' : 400,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 1,
		'n' : '大木凡太',
		'o' : 2830,
		'p' : 1560,
		'q' : 5560,
		'r' : 3010,
		's' : 30,
		't' : 9000,
		'u' : 5600,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '渔网打尽＃７２'
	},
	{
		'a' : 218,
		'b' : '支援型罗萨莉亚',
		'c' : 4,
		'd' : 3,
		'e' : 15,
		'f' : 122,
		'g' : '对手是「妖精」的时候&#10;攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'minoa',
		'o' : 3350,
		'p' : 3630,
		'q' : 6360,
		'r' : 6920,
		's' : 35,
		't' : 10500,
		'u' : 10100,
		'v' : 70,
		'w' : 39,
		'x' : 80,
		'y' : 10800,
		'z' : '术土／禁止打扰'
	},
	{
		'a' : 219,
		'b' : '支援型乌妮莉',
		'c' : 4,
		'd' : 2,
		'e' : 14,
		'f' : 114,
		'g' : '攻击回合数越多&#10;攻击力提升越大',
		'h' : 17,
		'i' : 100,
		'j' : '很高（75-89）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Bachi子',
		'o' : 2600,
		'p' : 4040,
		'q' : 5200,
		'r' : 8080,
		's' : 35,
		't' : 10400,
		'u' : 12100,
		'v' : 70,
		'w' : 40,
		'x' : 80,
		'y' : 10900,
		'z' : '暗黑舞蹈＃５０'
	},
	{
		'a' : 223,
		'b' : '波寇',
		'c' : 5,
		'd' : 4,
		'e' : 16,
		'f' : 10002,
		'g' : '自己的最大AP越多&#10;攻击力提升（大）',
		'h' : 5,
		'i' : 150,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '小惡魔',
		'o' : 3410,
		'p' : 2630,
		'q' : 9000,
		'r' : 6570,
		's' : 50,
		't' : 13700,
		'u' : 10200,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : 'Error 42ef006'
	},
	{
		'a' : 224,
		'b' : '西西莉亚',
		'c' : 5,
		'd' : 4,
		'e' : 13,
		'f' : 105,
		'g' : 'HP在30%以下时&#10;攻击力上升70%',
		'h' : 70,
		'i' : 70,
		'j' : '极高（90-100）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : '夢之式',
		'o' : 20,
		'p' : 4930,
		'q' : 40,
		'r' : 8530,
		's' : 40,
		't' : 7000,
		'u' : 13900,
		'v' : 90,
		'w' : 46,
		'x' : 100,
		'y' : 11000,
		'z' : 'Error iu9er5g'
	},
	{
		'a' : 227,
		'b' : '支援型奥达',
		'c' : 3,
		'd' : 3,
		'e' : 13,
		'f' : 216,
		'g' : '回复卡牌HP的200%',
		'h' : 200,
		'i' : 200,
		'j' : '极低（1-14）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '白味噌',
		'o' : 1780,
		'p' : 1930,
		'q' : 4740,
		'r' : 5040,
		's' : 30,
		't' : 8300,
		'u' : 7700,
		'v' : 60,
		'w' : 70,
		'x' : 70,
		'y' : 11000,
		'z' : '术暗／恨节是听'
	},
	{
		'a' : 255,
		'b' : '星冠型天鹅座',
		'c' : 5,
		'd' : 1,
		'e' : 19,
		'f' : 70008,
		'g' : '攻击力上升150%',
		'h' : 150,
		'i' : 150,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : '逢倉千尋',
		'o' : 4960,
		'p' : 6550,
		'q' : 8040,
		'r' : 9860,
		's' : 50,
		't' : 18130,
		'u' : 21600,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10800,
		'z' : '白翼右＝剑升中刹'
	},
	{
		'a' : 256,
		'b' : '星冠型天琴座',
		'c' : 5,
		'd' : 1,
		'e' : 16,
		'f' : 2003,
		'g' : '自己HP越低&#10;HP回复越多',
		'h' : 3,
		'i' : 150,
		'j' : '较低（35-44）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 2,
		'n' : '櫻木桂',
		'o' : 3350,
		'p' : 3640,
		'q' : 5600,
		'r' : 6800,
		's' : 50,
		't' : 15100,
		'u' : 14100,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : '辉光珠＝空赠愈琴'
	},
	{
		'a' : 257,
		'b' : '星冠型天津四',
		'c' : 5,
		'd' : 1,
		'e' : 18,
		'f' : 70016,
		'g' : 'HP在50%以下时&#10;攻击力上升150%',
		'h' : 150,
		'i' : 150,
		'j' : '很高（75-89）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : '逢倉千尋',
		'o' : 5250,
		'p' : 5350,
		'q' : 8690,
		'r' : 9120,
		's' : 50,
		't' : 19780,
		'u' : 19990,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : '白翼左＝弓击激整'
	},
	{
		'a' : 259,
		'b' : '星杖型托勒密',
		'c' : 6,
		'd' : 1,
		'e' : 26,
		'f' : 70020,
		'g' : '攻击回合数越多&#10;HP回复越多',
		'h' : 17,
		'i' : 200,
		'j' : '普通（45-59）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'VOFAN',
		'o' : 6950,
		'p' : 5290,
		'q' : 9400,
		'r' : 8210,
		's' : 60,
		't' : 28010,
		'u' : 27450,
		'v' : 100,
		'w' : 70,
		'x' : 110,
		'y' : 10900,
		'z' : '流星群＝多导指挥'
	},
	{
		'a' : 260,
		'b' : '第二型李尔德',
		'c' : 3,
		'd' : 1,
		'e' : 6,
		'f' : 1033,
		'g' : '自己的势力是「剑术之城」时&#10;攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '很高（75-89）',
		'k' : 1,
		'l' : '成长：大',
		'm' : 1,
		'n' : '匡吉',
		'o' : 1390,
		'p' : 2600,
		'q' : 2830,
		'r' : 5260,
		's' : 30,
		't' : 6400,
		'u' : 8000,
		'v' : 60,
		'w' : 36,
		'x' : 70,
		'y' : 11000,
		'z' : '辉光斧＝护为叩割'
	},
	{
		'a' : 262,
		'b' : '第二型艾伦',
		'c' : 5,
		'd' : 1,
		'e' : 14,
		'f' : 1006,
		'g' : '对手HP越低&#10;攻击力提升(大)',
		'h' : 15,
		'i' : 150,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '0',
		'o' : 2100,
		'p' : 4000,
		'q' : 3200,
		'r' : 9000,
		's' : 50,
		't' : 8300,
		'u' : 14500,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : '斗意志＝参剑刘冲'
	},
	{
		'a' : 263,
		'b' : '支援型普露法',
		'c' : 2,
		'd' : 1,
		'e' : 6,
		'f' : 100,
		'g' : '攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : '',
		'o' : 1760,
		'p' : 1360,
		'q' : 3740,
		'r' : 2930,
		's' : 30,
		't' : 5800,
		'u' : 4500,
		'v' : 50,
		'w' : 35,
		'x' : 60,
		'y' : 10900,
		'z' : '伪美女＝惑爱诱吻'
	},
	{
		'a' : 264,
		'b' : '星冠型天鹰座',
		'c' : 3,
		'd' : 2,
		'e' : 12,
		'f' : 240,
		'g' : '卡片等级MAX时&#10;回复卡牌HP的50%',
		'h' : 50,
		'i' : 50,
		'j' : '普通（45-59）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '魔界之住民',
		'o' : 2990,
		'p' : 1920,
		'q' : 6130,
		'r' : 3560,
		's' : 30,
		't' : 9600,
		'u' : 6200,
		'v' : 60,
		'w' : 40,
		'x' : 70,
		'y' : 10900,
		'z' : '精确射羽＃６５'
	},
	{
		'a' : 265,
